date,snowfall,wind_speed_10m,wind_gusts_10m
2023-03-10 03:00:00+00:00,0.0,8.78872,18.359999
2023-03-10 04:00:00+00:00,0.0,8.78872,14.759999
2023-03-10 05:00:00+00:00,0.0,16.78156,30.239998
2023-03-10 06:00:00+00:00,0.0,10.966713,30.239998
2023-03-10 07:00:00+00:00,0.0,11.119281,19.44
2023-03-10 08:00:00+00:00,0.0,11.252519,21.599998
2023-03-10 09:00:00+00:00,0.0,10.587917,24.48
2023-03-10 10:00:00+00:00,0.0,8.209263,30.960001
2023-03-10 11:00:00+00:00,0.0,17.072504,47.519997
2023-03-10 12:00:00+00:00,0.0,24.967497,55.8
2023-03-10 13:00:00+00:00,0.0,33.973778,65.520004
2023-03-10 14:00:00+00:00,0.0,37.137623,72.72
2023-03-10 15:00:00+00:00,0.0,35.06629,72.0
2023-03-10 16:00:00+00:00,0.0,29.714724,65.88
2023-03-10 17:00:00+00:00,0.0,31.311722,58.679996
2023-03-10 18:00:00+00:00,0.0,29.522196,65.520004
2023-03-10 19:00:00+00:00,0.0,31.550869,61.920002
2023-03-10 20:00:00+00:00,0.0,33.81126,62.639996
2023-03-10 21:00:00+00:00,0.0,34.75445,76.67999
2023-03-10 22:00:00+00:00,0.0,35.069984,78.479996
2023-03-10 23:00:00+00:00,0.0,28.47643,73.439995
2023-03-11 00:00:00+00:00,0.0,24.023088,55.8
2023-03-11 01:00:00+00:00,0.0,20.870687,46.079998
2023-03-11 02:00:00+00:00,0.0,17.294992,42.48
2023-03-11 03:00:00+00:00,0.0,17.698677,39.239998
2023-03-11 04:00:00+00:00,0.0,17.294992,38.16
2023-03-11 05:00:00+00:00,0.0,16.203999,34.56
2023-03-11 06:00:00+00:00,0.0,14.77755,30.960001
2023-03-11 07:00:00+00:00,0.0,18.709612,36.36
2023-03-11 08:00:00+00:00,0.0,20.49156,40.68
2023-03-11 09:00:00+00:00,0.0,18.1041,40.68
2023-03-11 10:00:00+00:00,0.0,17.902534,38.16
2023-03-11 11:00:00+00:00,0.0,17.377226,37.8
2023-03-11 12:00:00+00:00,0.0,15.0038395,37.44
2023-03-11 13:00:00+00:00,0.0,14.986553,32.760002
2023-03-11 14:00:00+00:00,0.0,14.007655,32.039997
2023-03-11 15:00:00+00:00,0.0,13.684735,30.239998
2023-03-11 16:00:00+00:00,0.0,10.948973,28.8
2023-03-11 17:00:00+00:00,0.0,7.289445,22.68
2023-03-11 18:00:00+00:00,0.0,4.73506,13.679999
2023-03-11 19:00:00+00:00,0.0,8.049845,15.119999
2023-03-11 20:00:00+00:00,0.0,4.3349743,15.119999
2023-03-11 21:00:00+00:00,0.0,2.3051248,7.2
2023-03-11 22:00:00+00:00,0.0,2.8116899,3.2399998
2023-03-11 23:00:00+00:00,0.0,3.563818,5.7599998
2023-03-12 00:00:00+00:00,0.0,5.815978,6.8399997
2023-03-12 01:00:00+00:00,0.0,6.151683,6.4799995
2023-03-12 02:00:00+00:00,0.0,6.439876,8.28
2023-03-12 03:00:00+00:00,0.0,5.154415,7.5599995
2023-03-12 04:00:00+00:00,0.0,6.28713,8.64
2023-03-12 05:00:00+00:00,0.0,8.4963045,13.679999
2023-03-12 06:00:00+00:00,0.0,9.449572,16.199999
2023-03-12 07:00:00+00:00,0.56,8.0899935,16.199999
2023-03-12 08:00:00+00:00,0.07,4.5536795,12.599999
2023-03-12 09:00:00+00:00,0.14,3.2599385,10.08
2023-03-12 10:00:00+00:00,0.28,6.6087217,13.32
2023-03-12 11:00:00+00:00,0.0,6.792466,15.4800005
2023-03-12 12:00:00+00:00,0.0,10.315115,15.4800005
2023-03-12 13:00:00+00:00,0.0,8.350138,17.28
2023-03-12 14:00:00+00:00,0.0,12.229406,20.519999
2023-03-12 15:00:00+00:00,0.0,14.021525,24.119999
2023-03-12 16:00:00+00:00,0.0,16.1198,30.239998
2023-03-12 17:00:00+00:00,0.0,13.392774,29.88
2023-03-12 18:00:00+00:00,0.0,15.484185,27.72
2023-03-12 19:00:00+00:00,0.0,16.575644,29.88
2023-03-12 20:00:00+00:00,0.0,16.1198,29.88
2023-03-12 21:00:00+00:00,0.0,14.8257065,29.519999
2023-03-12 22:00:00+00:00,0.0,13.18308,27.0
2023-03-12 23:00:00+00:00,0.0,11.709688,23.039999
2023-03-13 00:00:00+00:00,0.0,11.4862,20.880001
2023-03-13 01:00:00+00:00,0.0,10.948973,19.8
2023-03-13 02:00:00+00:00,0.0,11.090103,19.44
2023-03-13 03:00:00+00:00,0.0,11.019764,19.44
2023-03-13 04:00:00+00:00,0.0,11.503113,20.519999
2023-03-13 05:00:00+00:00,0.0,12.904882,23.039999
2023-03-13 06:00:00+00:00,0.0,12.904882,23.4
2023-03-13 07:00:00+00:00,0.0,16.323528,28.08
2023-03-13 08:00:00+00:00,0.0,18.0,33.48
2023-03-13 09:00:00+00:00,0.0,16.299694,34.56
2023-03-13 10:00:00+00:00,0.0,12.57426,30.239998
2023-03-13 11:00:00+00:00,0.0,13.392774,28.44
2023-03-13 12:00:00+00:00,0.0,16.78156,27.0
2023-03-13 13:00:00+00:00,0.0,17.974781,39.239998
2023-03-13 14:00:00+00:00,0.0,14.689588,35.64
2023-03-13 15:00:00+00:00,0.0,13.004922,28.8
2023-03-13 16:00:00+00:00,0.0,8.759178,25.56
2023-03-13 17:00:00+00:00,0.0,7.172949,16.199999
2023-03-13 18:00:00+00:00,0.0,11.183201,18.0
2023-03-13 19:00:00+00:00,0.0,11.4862,19.8
2023-03-13 20:00:00+00:00,0.0,11.808878,20.519999
2023-03-13 21:00:00+00:00,0.0,10.390226,21.96
2023-03-13 22:00:00+00:00,0.0,12.768586,21.24
2023-03-13 23:00:00+00:00,0.0,12.7279215,33.48
2023-03-14 00:00:00+00:00,0.0,7.8954163,29.519999
2023-03-14 01:00:00+00:00,0.0,10.703569,18.0
2023-03-14 02:00:00+00:00,0.0,14.81259,27.0
2023-03-14 03:00:00+00:00,0.0,17.673029,32.399998
2023-03-14 04:00:00+00:00,0.0,17.713316,33.12
2023-03-14 05:00:00+00:00,0.0,16.323528,32.399998
2023-03-14 06:00:00+00:00,0.0,14.529915,30.239998
2023-03-14 07:00:00+00:00,0.0,12.181624,26.28
2023-03-14 08:00:00+00:00,0.0,10.685391,21.96
2023-03-14 09:00:00+00:00,0.0,13.246826,27.0
2023-03-14 10:00:00+00:00,0.0,13.891522,36.36
2023-03-14 11:00:00+00:00,0.0,20.46941,37.44
2023-03-14 12:00:00+00:00,0.0,17.884428,57.239998
2023-03-14 13:00:00+00:00,0.0,26.260265,47.16
2023-03-14 14:00:00+00:00,0.0,29.714724,64.439995
2023-03-14 15:00:00+00:00,0.0,34.07091,63.72
2023-03-14 16:00:00+00:00,0.0,28.820242,66.6
2023-03-14 17:00:00+00:00,0.0,27.475807,54.719997
2023-03-14 18:00:00+00:00,0.0,21.707731,52.56
2023-03-14 19:00:00+00:00,0.0,20.008356,41.399998
2023-03-14 20:00:00+00:00,0.0,18.228943,38.16
2023-03-14 21:00:00+00:00,0.0,15.111424,33.839996
2023-03-14 22:00:00+00:00,0.0,16.327497,29.519999
2023-03-14 23:00:00+00:00,0.0,16.09969,31.68
2023-03-15 00:00:00+00:00,0.0,15.328561,30.599998
2023-03-15 01:00:00+00:00,0.0,15.188415,29.16
2023-03-15 02:00:00+00:00,0.14,16.263872,29.519999
2023-03-15 03:00:00+00:00,0.0,17.174677,32.760002
2023-03-15 04:00:00+00:00,0.0,14.291592,35.64
2023-03-15 05:00:00+00:00,0.14,16.299694,33.12
2023-03-15 06:00:00+00:00,0.07,12.015589,30.599998
2023-03-15 07:00:00+00:00,0.0,14.973576,29.16
2023-03-15 08:00:00+00:00,0.0,15.188415,30.960001
2023-03-15 09:00:00+00:00,0.0,15.546833,33.12
2023-03-15 10:00:00+00:00,0.0,17.339897,37.079998
2023-03-15 11:00:00+00:00,0.0,18.089775,38.16
2023-03-15 12:00:00+00:00,0.0,15.876775,41.399998
2023-03-15 13:00:00+00:00,0.0,18.430452,39.96
2023-03-15 14:00:00+00:00,0.0,18.692286,42.48
2023-03-15 15:00:00+00:00,0.21000001,17.551615,41.399998
2023-03-15 16:00:00+00:00,0.0,16.323528,37.44
2023-03-15 17:00:00+00:00,0.0,9.885262,31.68
2023-03-15 18:00:00+00:00,0.0,10.538843,20.16
2023-03-15 19:00:00+00:00,0.0,9.83268,20.16
2023-03-15 20:00:00+00:00,0.0,5.991594,18.359999
2023-03-15 21:00:00+00:00,0.0,7.729527,10.799999
2023-03-15 22:00:00+00:00,0.0,5.4833565,9.36
2023-03-15 23:00:00+00:00,0.0,4.379589,6.4799995
2023-03-16 00:00:00+00:00,0.0,4.32,5.7599998
2023-03-16 01:00:00+00:00,0.0,3.8773184,5.3999996
2023-03-16 02:00:00+00:00,0.0,2.1897945,4.68
2023-03-16 03:00:00+00:00,0.0,1.8,2.8799999
2023-03-16 04:00:00+00:00,0.0,4.2136917,4.68
2023-03-16 05:00:00+00:00,0.0,4.3349743,7.92
2023-03-16 06:00:00+00:00,0.0,6.87779,11.159999
2023-03-16 07:00:00+00:00,0.0,7.072878,16.56
2023-03-16 08:00:00+00:00,0.0,7.2805495,17.64
2023-03-16 09:00:00+00:00,0.0,10.24578,23.759998
2023-03-16 10:00:00+00:00,0.0,11.726277,27.0
2023-03-16 11:00:00+00:00,0.0,11.726277,27.72
2023-03-16 12:00:00+00:00,0.0,10.587917,27.359999
2023-03-16 13:00:00+00:00,0.0,10.538843,25.919998
2023-03-16 14:00:00+00:00,0.0,10.948973,25.56
2023-03-16 15:00:00+00:00,0.0,11.720751,25.199999
2023-03-16 16:00:00+00:00,0.0,12.144331,25.919998
2023-03-16 17:00:00+00:00,0.0,8.311245,23.039999
2023-03-16 18:00:00+00:00,0.0,9.779817,16.56
2023-03-16 19:00:00+00:00,0.0,10.948973,18.72
2023-03-16 20:00:00+00:00,0.0,10.594036,19.08
2023-03-16 21:00:00+00:00,0.0,10.587917,18.359999
2023-03-16 22:00:00+00:00,0.0,8.759178,18.0
2023-03-16 23:00:00+00:00,0.0,8.707238,14.4
2023-03-17 00:00:00+00:00,0.0,8.12197,14.759999
2023-03-17 01:00:00+00:00,0.0,7.8625183,14.4
2023-03-17 02:00:00+00:00,0.0,7.6367526,13.32
2023-03-17 03:00:00+00:00,0.0,8.4042845,14.04
2023-03-17 04:00:00+00:00,0.0,6.849467,14.04
2023-03-17 05:00:00+00:00,0.0,7.9932976,12.959999
2023-03-17 06:00:00+00:00,0.0,6.849467,12.24
2023-03-17 07:00:00+00:00,0.0,7.5685663,14.759999
2023-03-17 08:00:00+00:00,0.0,5.1544156,15.119999
2023-03-17 09:00:00+00:00,0.0,4.452954,14.04
2023-03-17 10:00:00+00:00,0.0,5.0528407,16.199999
2023-03-17 11:00:00+00:00,0.0,5.0911684,15.4800005
2023-03-17 12:00:00+00:00,0.0,6.489992,16.919998
2023-03-17 13:00:00+00:00,0.0,7.5599995,19.08
2023-03-17 14:00:00+00:00,0.0,6.28713,18.359999
2023-03-17 15:00:00+00:00,0.0,5.95906,15.4800005
2023-03-17 16:00:00+00:00,0.0,5.815978,11.879999
2023-03-17 17:00:00+00:00,0.0,7.42159,10.799999
2023-03-17 18:00:00+00:00,0.0,7.92,12.959999
2023-03-17 19:00:00+00:00,0.0,6.0347,11.879999
2023-03-17 20:00:00+00:00,0.0,8.161764,9.36
2023-03-17 21:00:00+00:00,0.0,5.0911684,9.36
2023-03-17 22:00:00+00:00,0.0,5.0142193,6.12
2023-03-17 23:00:00+00:00,0.0,6.4096174,9.0
2023-03-18 00:00:00+00:00,0.0,9.957108,13.679999
2023-03-18 01:00:00+00:00,0.0,10.1887,17.28
2023-03-18 02:00:00+00:00,0.0,10.630672,16.919998
2023-03-18 03:00:00+00:00,0.0,9.504273,16.919998
2023-03-18 04:00:00+00:00,0.0,10.685391,16.199999
2023-03-18 05:00:00+00:00,0.0,10.464797,15.84
2023-03-18 06:00:00+00:00,0.0,8.209263,15.119999
2023-03-18 07:00:00+00:00,0.0,6.9247384,12.24
2023-03-18 08:00:00+00:00,0.0,3.319036,11.5199995
2023-03-18 09:00:00+00:00,0.0,3.0758414,10.440001
2023-03-18 10:00:00+00:00,0.0,3.2599385,11.879999
2023-03-18 11:00:00+00:00,0.0,3.0758414,12.599999
2023-03-18 12:00:00+00:00,0.0,2.6208394,12.24
2023-03-18 13:00:00+00:00,0.0,1.835647,11.159999
2023-03-18 14:00:00+00:00,0.0,2.0991426,10.440001
2023-03-18 15:00:00+00:00,0.0,5.692099,13.32
2023-03-18 16:00:00+00:00,0.0,6.3690495,14.759999
2023-03-18 17:00:00+00:00,0.0,7.491114,12.24
2023-03-18 18:00:00+00:00,0.0,6.830519,13.32
2023-03-18 19:00:00+00:00,0.0,8.647496,12.959999
2023-03-18 20:00:00+00:00,0.0,6.849467,12.599999
2023-03-18 21:00:00+00:00,0.0,5.4119864,10.440001
2023-03-18 22:00:00+00:00,0.0,6.924738,8.64
2023-03-18 23:00:00+00:00,0.0,7.42159,8.28
2023-03-19 00:00:00+00:00,0.0,6.87779,8.64
2023-03-19 01:00:00+00:00,0.0,6.5693827,8.64
2023-03-19 02:00:00+00:00,0.0,2.0991426,7.5599995
2023-03-19 03:00:00+00:00,0.0,7.754637,11.879999
2023-03-19 04:00:00+00:00,0.0,7.2805495,12.24
2023-03-19 05:00:00+00:00,0.0,8.891344,12.599999
2023-03-19 06:00:00+00:00,0.0,10.086427,17.28
2023-03-19 07:00:00+00:00,0.0,9.114471,17.28
2023-03-19 08:00:00+00:00,0.0,9.346143,19.08
2023-03-19 09:00:00+00:00,0.0,10.805999,23.039999
2023-03-19 10:00:00+00:00,0.0,7.9526596,23.039999
2023-03-19 11:00:00+00:00,0.0,10.041354,20.519999
2023-03-19 12:00:00+00:00,0.0,5.5887027,20.880001
2023-03-19 13:00:00+00:00,0.0,3.6179552,17.64
2023-03-19 14:00:00+00:00,0.0,2.0991426,12.959999
2023-03-19 15:00:00+00:00,0.0,3.0758414,15.4800005
2023-03-19 16:00:00+00:00,0.0,2.3051248,10.08
2023-03-19 17:00:00+00:00,0.0,5.154415,5.3999996
2023-03-19 18:00:00+00:00,0.0,6.696387,9.36
2023-03-19 19:00:00+00:00,0.0,9.178235,18.72
2023-03-19 20:00:00+00:00,0.0,3.8268526,16.56
2023-03-19 21:00:00+00:00,0.0,7.10031,11.5199995
2023-03-19 22:00:00+00:00,0.0,8.825508,15.84
2023-03-19 23:00:00+00:00,0.0,8.557102,15.84
2023-03-20 00:00:00+00:00,0.0,7.24486,19.08
2023-03-20 01:00:00+00:00,0.0,10.182337,17.64
2023-03-20 02:00:00+00:00,0.0,9.826088,18.0
2023-03-20 03:00:00+00:00,0.0,9.021574,17.28
2023-03-20 04:00:00+00:00,0.0,8.373386,16.56
2023-03-20 05:00:00+00:00,0.0,9.83268,17.64
2023-03-20 06:00:00+00:00,0.0,10.829959,19.08
2023-03-20 07:00:00+00:00,0.0,11.928989,24.48
2023-03-20 08:00:00+00:00,0.0,11.525623,24.48
2023-03-20 09:00:00+00:00,0.0,9.3669195,24.84
2023-03-20 10:00:00+00:00,0.0,10.538843,23.759998
2023-03-20 11:00:00+00:00,0.0,12.24,27.359999
2023-03-20 12:00:00+00:00,0.0,11.874544,28.08
2023-03-20 13:00:00+00:00,0.0,13.084402,28.08
2023-03-20 14:00:00+00:00,0.0,12.605142,27.0
2023-03-20 15:00:00+00:00,0.0,12.964998,27.72
2023-03-20 16:00:00+00:00,0.0,9.779817,25.919998
2023-03-20 17:00:00+00:00,0.0,6.489992,19.08
2023-03-20 18:00:00+00:00,0.0,9.0,14.04
2023-03-20 19:00:00+00:00,0.0,8.654986,15.4800005
2023-03-20 20:00:00+00:00,0.0,5.937272,14.04
2023-03-20 21:00:00+00:00,0.0,6.489992,10.799999
2023-03-20 22:00:00+00:00,0.0,7.2,11.879999
2023-03-20 23:00:00+00:00,0.0,6.989936,12.24
2023-03-21 00:00:00+00:00,0.0,5.315336,12.24
2023-03-21 01:00:00+00:00,0.0,4.0249224,9.36
2023-03-21 02:00:00+00:00,0.0,3.7064266,6.8399997
2023-03-21 03:00:00+00:00,0.0,4.39436,7.5599995
2023-03-21 04:00:00+00:00,0.0,5.0911684,8.28
2023-03-21 05:00:00+00:00,0.0,5.8603754,9.72
2023-03-21 06:00:00+00:00,0.0,5.904439,11.5199995
2023-03-21 07:00:00+00:00,0.0,5.3517847,10.08
2023-03-21 08:00:00+00:00,0.0,3.4152596,10.799999
2023-03-21 09:00:00+00:00,0.0,3.396233,11.879999
2023-03-21 10:00:00+00:00,0.0,4.39436,14.4
2023-03-21 11:00:00+00:00,0.0,4.6938257,15.84
2023-03-21 12:00:00+00:00,0.0,5.1165614,17.28
2023-03-21 13:00:00+00:00,0.0,4.3349743,16.199999
2023-03-21 14:00:00+00:00,0.0,4.1046314,14.759999
2023-03-21 15:00:00+00:00,0.0,3.9763298,13.679999
2023-03-21 16:00:00+00:00,0.0,4.3498964,11.5199995
2023-03-21 17:00:00+00:00,0.0,4.6938257,7.92
2023-03-21 18:00:00+00:00,0.0,4.6102495,9.0
2023-03-21 19:00:00+00:00,0.0,4.8433046,6.8399997
2023-03-21 20:00:00+00:00,0.0,5.692099,7.5599995
2023-03-21 21:00:00+00:00,0.0,9.220499,14.4
2023-03-21 22:00:00+00:00,0.0,9.585739,15.84
2023-03-21 23:00:00+00:00,0.0,8.39657,15.84
2023-03-22 00:00:00+00:00,0.0,9.290511,14.4
2023-03-22 01:00:00+00:00,0.0,10.315115,19.8
2023-03-22 02:00:00+00:00,0.0,9.504272,18.359999
2023-03-22 03:00:00+00:00,0.0,8.14587,16.199999
2023-03-22 04:00:00+00:00,0.0,8.14587,15.119999
2023-03-22 05:00:00+00:00,0.0,6.8777895,13.679999
2023-03-22 06:00:00+00:00,0.0,5.8603754,11.5199995
2023-03-22 07:00:00+00:00,0.0,5.495161,12.24
2023-03-22 08:00:00+00:00,0.0,5.815978,14.759999
2023-03-22 09:00:00+00:00,0.0,6.8777895,17.64
2023-03-22 10:00:00+00:00,0.0,7.4128532,19.08
2023-03-22 11:00:00+00:00,0.0,7.5685663,20.16
2023-03-22 12:00:00+00:00,0.0,8.587338,20.519999
2023-03-22 13:00:00+00:00,0.0,8.913181,21.599998
2023-03-22 14:00:00+00:00,0.0,13.37825,28.08
2023-03-22 15:00:00+00:00,0.0,13.039754,27.72
2023-03-22 16:00:00+00:00,0.0,10.105681,25.919998
2023-03-22 17:00:00+00:00,0.0,7.5170207,19.8
2023-03-22 18:00:00+00:00,0.0,10.009036,13.32
2023-03-22 19:00:00+00:00,0.0,9.957108,16.199999
2023-03-22 20:00:00+00:00,0.0,9.449572,15.84
2023-03-22 21:00:00+00:00,0.0,9.673221,14.759999
2023-03-22 22:00:00+00:00,0.0,9.19939,14.759999
2023-03-22 23:00:00+00:00,0.0,7.5685663,14.4
2023-03-23 00:00:00+00:00,0.0,8.404285,11.159999
2023-03-23 01:00:00+00:00,0.0,9.220499,14.759999
2023-03-23 02:00:00+00:00,0.0,10.587918,18.72
2023-03-23 03:00:00+00:00,0.0,8.942214,18.359999
2023-03-23 04:00:00+00:00,0.0,7.6367526,15.119999
2023-03-23 05:00:00+00:00,0.0,7.9932966,12.24
2023-03-23 06:00:00+00:00,0.0,8.557102,13.679999
2023-03-23 07:00:00+00:00,0.0,11.620809,20.880001
2023-03-23 08:00:00+00:00,0.0,8.39657,21.24
2023-03-23 09:00:00+00:00,0.0,6.193674,14.4
2023-03-23 10:00:00+00:00,0.0,8.4963045,18.72
2023-03-23 11:00:00+00:00,0.0,8.587338,18.72
2023-03-23 12:00:00+00:00,0.0,12.496719,36.0
2023-03-23 13:00:00+00:00,0.0,19.559633,36.36
2023-03-23 14:00:00+00:00,0.0,16.981165,41.039997
2023-03-23 15:00:00+00:00,0.0,14.458382,34.2
2023-03-23 16:00:00+00:00,0.0,13.5515,28.08
2023-03-23 17:00:00+00:00,0.0,10.365251,25.919998
2023-03-23 18:00:00+00:00,0.0,8.557102,19.08
2023-03-23 19:00:00+00:00,0.0,8.39657,15.119999
2023-03-23 20:00:00+00:00,0.0,9.693296,17.28
2023-03-23 21:00:00+00:00,0.0,9.339208,17.28
2023-03-23 22:00:00+00:00,0.0,7.24486,16.919998
2023-03-23 23:00:00+00:00,0.0,7.771331,13.32
2023-03-24 00:00:00+00:00,0.0,11.570515,13.679999
2023-03-24 01:00:00+00:00,0.0,11.367109,20.16
2023-03-24 02:00:00+00:00,0.0,11.792404,21.24
2023-03-24 03:00:00+00:00,0.0,9.746631,21.24
2023-03-24 04:00:00+00:00,0.0,11.726277,20.16
2023-03-24 05:00:00+00:00,0.0,10.661107,21.599998
2023-03-24 06:00:00+00:00,0.0,9.0645685,18.359999
2023-03-24 07:00:00+00:00,0.0,9.531505,17.28
2023-03-24 08:00:00+00:00,0.0,9.504272,16.56
2023-03-24 09:00:00+00:00,0.0,10.594036,21.24
2023-03-24 10:00:00+00:00,0.0,12.783802,23.759998
2023-03-24 11:00:00+00:00,0.0,17.782688,33.839996
2023-03-24 12:00:00+00:00,0.0,23.110205,33.48
2023-03-24 13:00:00+00:00,0.0,18.775303,43.56
2023-03-24 14:00:00+00:00,0.0,23.452555,45.719997
2023-03-24 15:00:00+00:00,0.0,18.455048,45.36
2023-03-24 16:00:00+00:00,0.0,19.969458,37.079998
2023-03-24 17:00:00+00:00,0.0,24.86868,47.519997
2023-03-24 18:00:00+00:00,0.0,22.881958,46.079998
2023-03-24 19:00:00+00:00,0.0,16.641972,42.839996
2023-03-24 20:00:00+00:00,0.0,14.77755,29.88
2023-03-24 21:00:00+00:00,0.0,15.827721,29.519999
2023-03-24 22:00:00+00:00,0.0,15.484185,29.519999
2023-03-24 23:00:00+00:00,0.0,15.978486,29.519999
2023-03-25 00:00:00+00:00,0.0,20.268991,32.039997
2023-03-25 01:00:00+00:00,0.0,17.309973,41.039997
2023-03-25 02:00:00+00:00,0.0,22.461807,42.48
2023-03-25 03:00:00+00:00,0.0,21.2522,42.839996
2023-03-25 04:00:00+00:00,0.0,20.393293,39.96
2023-03-25 05:00:00+00:00,0.0,20.730501,38.88
2023-03-25 06:00:00+00:00,0.0,20.523157,38.88
2023-03-25 07:00:00+00:00,0.0,19.191748,40.32
2023-03-25 08:00:00+00:00,0.0,29.871325,57.96
2023-03-25 09:00:00+00:00,0.0,27.345785,58.679996
2023-03-25 10:00:00+00:00,0.0,26.807312,57.96
2023-03-25 11:00:00+00:00,0.0,28.202042,59.76
2023-03-25 12:00:00+00:00,0.0,26.309572,70.56
2023-03-25 13:00:00+00:00,0.0,32.789658,68.03999
2023-03-25 14:00:00+00:00,0.0,30.718357,64.439995
2023-03-25 15:00:00+00:00,0.0,28.58545,59.76
2023-03-25 16:00:00+00:00,0.0,26.987997,55.8
2023-03-25 17:00:00+00:00,0.0,25.417631,51.48
2023-03-25 18:00:00+00:00,0.0,21.749481,48.96
2023-03-25 19:00:00+00:00,0.0,21.068459,42.12
2023-03-25 20:00:00+00:00,0.0,21.068459,39.6
2023-03-25 21:00:00+00:00,0.0,20.268991,39.6
2023-03-25 22:00:00+00:00,0.0,18.204042,37.8
2023-03-25 23:00:00+00:00,0.0,17.555307,34.2
2023-03-26 00:00:00+00:00,0.0,16.516901,32.760002
2023-03-26 01:00:00+00:00,0.0,18.25026,36.719997
2023-03-26 02:00:00+00:00,0.0,15.745627,34.2
2023-03-26 03:00:00+00:00,0.0,12.55879,29.16
2023-03-26 04:00:00+00:00,0.0,10.495713,23.039999
2023-03-26 05:00:00+00:00,0.0,9.449572,18.72
2023-03-26 06:00:00+00:00,0.0,8.435069,16.919998
2023-03-26 07:00:00+00:00,0.0,6.12,14.759999
2023-03-26 08:00:00+00:00,0.0,7.771331,16.56
2023-03-26 09:00:00+00:00,0.0,6.830519,16.56
2023-03-26 10:00:00+00:00,0.0,7.653705,16.56
2023-03-26 11:00:00+00:00,0.0,7.754637,20.16
2023-03-26 12:00:00+00:00,0.0,10.105681,34.92
2023-03-26 13:00:00+00:00,0.0,21.933426,47.88
2023-03-26 14:00:00+00:00,0.0,23.068108,52.92
2023-03-26 15:00:00+00:00,0.0,19.592731,48.239998
2023-03-26 16:00:00+00:00,0.0,19.191748,38.88
2023-03-26 17:00:00+00:00,0.0,13.896187,36.36
2023-03-26 18:00:00+00:00,0.0,19.09358,37.079998
2023-03-26 19:00:00+00:00,0.0,14.561099,35.28
2023-03-26 20:00:00+00:00,0.07,19.201874,38.519997
2023-03-26 21:00:00+00:00,0.0,16.923828,36.0
2023-03-26 22:00:00+00:00,0.0,17.518356,33.48
2023-03-26 23:00:00+00:00,0.0,17.026896,32.399998
2023-03-27 00:00:00+00:00,0.0,13.493999,32.399998
2023-03-27 01:00:00+00:00,0.0,15.725037,28.8
2023-03-27 02:00:00+00:00,0.0,18.057508,33.839996
2023-03-27 03:00:00+00:00,0.0,18.0,34.92
2023-03-27 04:00:00+00:00,0.0,17.462784,34.56
2023-03-27 05:00:00+00:00,0.0,23.708124,42.839996
2023-03-27 06:00:00+00:00,0.0,23.219301,48.239998
2023-03-27 07:00:00+00:00,0.0,18.472595,45.0
2023-03-27 08:00:00+00:00,0.0,20.018072,42.12
2023-03-27 09:00:00+00:00,0.0,21.915691,43.199997
2023-03-27 10:00:00+00:00,0.0,20.746122,45.36
2023-03-27 11:00:00+00:00,0.0,20.421871,42.839996
2023-03-27 12:00:00+00:00,0.0,22.828087,48.6
2023-03-27 13:00:00+00:00,0.14,24.442913,49.68
2023-03-27 14:00:00+00:00,0.0,24.192429,50.399998
2023-03-27 15:00:00+00:00,0.0,23.664352,50.76
2023-03-27 16:00:00+00:00,0.14,25.133053,48.6
2023-03-27 17:00:00+00:00,0.28,17.399586,48.6
2023-03-27 18:00:00+00:00,0.0,14.48972,34.2
2023-03-27 19:00:00+00:00,0.0,14.578888,26.64
2023-03-27 20:00:00+00:00,0.0,13.797913,26.64
2023-03-27 21:00:00+00:00,0.0,14.264361,25.56
2023-03-27 22:00:00+00:00,0.0,14.618837,27.359999
2023-03-27 23:00:00+00:00,0.0,14.759999,27.359999
2023-03-28 00:00:00+00:00,0.0,13.441071,29.16
2023-03-28 01:00:00+00:00,0.0,13.979871,25.919998
2023-03-28 02:00:00+00:00,0.0,14.759999,27.0
2023-03-28 03:00:00+00:00,0.0,15.379206,29.16
2023-03-28 04:00:00+00:00,0.0,15.39184,29.16
2023-03-28 05:00:00+00:00,0.0,15.226764,28.08
2023-03-28 06:00:00+00:00,0.0,15.158522,29.16
2023-03-28 07:00:00+00:00,0.0,19.829433,35.64
2023-03-28 08:00:00+00:00,0.0,20.945072,42.12
2023-03-28 09:00:00+00:00,0.0,19.386593,42.48
2023-03-28 10:00:00+00:00,0.0,19.803272,43.199997
2023-03-28 11:00:00+00:00,0.0,17.782688,41.760002
2023-03-28 12:00:00+00:00,0.0,17.651016,38.519997
2023-03-28 13:00:00+00:00,0.0,16.520823,37.8
2023-03-28 14:00:00+00:00,0.0,15.745627,35.64
2023-03-28 15:00:00+00:00,0.0,12.324414,33.48
2023-03-28 16:00:00+00:00,0.0,8.64,26.64
2023-03-28 17:00:00+00:00,0.0,4.1046314,17.64
2023-03-28 18:00:00+00:00,0.0,3.9763298,6.12
2023-03-28 19:00:00+00:00,0.0,5.00128,7.5599995
2023-03-28 20:00:00+00:00,0.0,8.587338,13.679999
2023-03-28 21:00:00+00:00,0.0,9.021574,14.4
2023-03-28 22:00:00+00:00,0.0,7.9036193,15.119999
2023-03-28 23:00:00+00:00,0.0,7.491114,14.04
2023-03-29 00:00:00+00:00,0.0,8.089993,12.959999
2023-03-29 01:00:00+00:00,0.35,7.653705,16.199999
